time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.06,0.002519807557834477,-0.0030537763478745393,0.0,1.9794415767473001,5.36418995285193,0.0,-0.07423499411577042,-0.09177856123282226,-0.48321536061949455,-0.48857582972012614,1.181029863213271,0.0,414.1337298485654,507.7236350408748,445.87977825484893,403.95318814913594,381,-2.9999999876296406
0.06,0.002524035648007028,-0.003003342057441955,0.0,1.940166620917818,5.3658744403996135,0.0,-0.07419723468844996,-0.09033428430181353,-0.4841557354541101,-0.483716524657868,1.1811153484455392,0.0,414.4413316929679,507.9807354368312,445.6484050536764,404.136982624511,382,-2.999999987629629
0.06,0.002579974916354171,-0.003035216582687941,0.0,1.950753228058014,5.400041667225858,0.0,-0.07249482262303808,-0.09488096740691816,-0.4838352502999472,-0.48503116025163073,1.1828479553659614,0.0,414.36813341943935,508.04594456350463,445.61708312035336,403.9836635152331,383,-2.9999999876296326
0.06,0.002782154225621912,-0.003000732560683733,0.0,1.879406570866749,5.519010308544839,0.0,-0.06584029060869442,-0.10585929404354014,-0.4861982055626253,-0.4761010184823727,1.1888611261345188,0.0,414.37928276698796,508.4883739890432,445.18169285857573,404.31049014774425,384,-2.9999999876296246
0.06,0.0028390766918307783,-0.002987473101059297,0.0,1.8571775492809461,5.551385999555784,0.0,-0.06382845183422234,-0.10864958582235355,-0.4871469450691675,-0.4732841977580019,1.1904922763792816,0.0,414.5117359172429,508.71377751686185,445.0313227346929,404.3992697090789,385,-2.9999999876296175
0.06,0.002942178992163087,-0.0030201085195446253,0.0,1.859699759808164,5.609339514542283,0.0,-0.05999247103927233,-0.11557570652610966,-0.48716637772574817,-0.47360465237399274,1.193406525144769,0.0,414.5110288790204,508.92299080633677,445.1821945447636,404.5363822010984,386,-2.9999999876296064
0.06,0.0031173885082239144,-0.002999501901247185,0.0,1.8124412224785331,5.707540293634505,0.0,-0.05276342518910446,-0.1244306959177523,-0.4899167871728658,-0.4675637209182369,1.1983284840263366,0.0,414.3430887436486,509.14043050977745,444.8507943881878,404.71690709067326,387,-2.9999999876296077
0.06,0.003168740225869148,-0.002985985200966914,0.0,1.7919543966720628,5.733939821468121,0.0,-0.050736043212107645,-0.12646261139230547,-0.4910817116147883,-0.4649204936627661,1.1996482242704425,0.0,414.6135308319222,509.4554365720124,444.92139424114896,405.0327988357101,388,-2.9999999876295864
0.06,0.003224613786751429,-0.002964444806129136,0.0,1.7675065682281748,5.764974791026129,0.0,-0.04819647836990029,-0.128567951405176,-0.4927140328801203,-0.4617463613283542,1.2011978428223276,0.0,414.51744854540675,509.4886598421907,444.6945089286238,405.0696987366373,389,-2.9999999876295917
0.06,0.0034801818775270824,-0.0029818339341399665,0.0,1.7416245255106269,5.900702559972505,0.0,-0.03623600020057355,-0.14184845307811217,-0.49524252888891457,-0.458362005641864,1.2079515801190466,0.0,414.53305972326615,509.98666706512466,444.614815746034,405.287148748112,390,-2.999999987629576
0.06,0.0034758033988879088,-0.0029730897683235896,0.0,1.7354343761445605,5.897969679416098,0.0,-0.03650085247550039,-0.1412348972764779,-0.4956278972489753,-0.45754885772209786,1.2078159658459344,0.0,414.6525294557921,510.07404017895254,444.5769173174008,405.3188087876359,391,-2.9999999876295718
0.06,0.003551737669891285,-0.002885350703316288,0.0,1.6615226281031301,5.9365643595899105,0.0,-0.0328472047881975,-0.1409124956250608,-0.5010358649679932,-0.44772530864900456,1.2097297534927607,0.0,414.8740112046509,510.3914523995485,444.22937870368605,405.8221112200104,392,-2.9999999876295567
0.06,0.0036173109901660393,-0.002906568698683734,0.0,1.6692392205759017,5.971314750231301,0.0,-0.029422499939393554,-0.14487677697263865,-0.5008981414937878,-0.4487609951346735,1.2114503294394805,0.0,414.8721470887779,510.51340497549893,444.094050127711,405.5807778655743,393,-2.9999999876295615
0.06,0.0036673943366666265,-0.002863332528623171,0.0,1.6320420235112376,5.996231881522036,0.0,-0.02693016146688937,-0.14508723089377806,-0.5038524091535549,-0.4437462358501709,1.2126825365649196,0.0,414.9344521614312,510.65242422313634,444.0463388388903,405.97964469394134,394,-2.99999998762955
0.06,0.0038780818637112876,-0.002897876590458828,0.0,1.635733956791558,6.104115971093869,0.0,-0.015509280993493968,-0.15576865609823703,-0.5047107402359637,-0.4442465016664909,1.2180032699287138,0.0,414.81930029048726,510.940454752046,444.0502572761801,405.93906444753304,395,-2.9999999876295456
0.06,0.0038590720790784507,-0.002837374829321287,0.0,1.5940855717839177,6.093623814351783,0.0,-0.016666725057741666,-0.15200996077685075,-0.5079316723568179,-0.43856984942980315,1.2174868283709284,0.0,415.0311257182755,511.07541733329515,443.82261355101593,406.2004233798072,396,-2.9999999876295376
0.06,0.0040279410742254254,-0.002809611605532504,0.0,1.5609793725698875,6.178373168162526,0.0,-0.007142078375873828,-0.1574434364406933,-0.5116474688634167,-0.43400437948122395,1.2216521097088502,0.0,415.0189424489501,511.3639684289843,443.6671910114382,406.4408834235705,397,-2.999999987629529
0.06,0.004016529558289448,-0.002799840174280488,0.0,1.553938708263133,6.171298787837221,0.0,-0.007963212655465762,-0.15640465475293114,-0.5121056321847175,-0.43302722156546125,1.2213049595944587,0.0,415.362800489229,511.61822253196993,443.6126239382118,406.4690590876627,398,-2.9999999876295163
0.06,0.0042340562162202135,-0.0028074894972475047,0.0,1.5458373303628399,6.279162475046132,0.0,0.004873075921856457,-0.16514192722863597,-0.5139404737413097,-0.4319001046581715,1.2265873300153578,0.0,415.3260313609237,511.96645704694487,443.6036292673857,406.5605645301661,399,-2.9999999876295065
0.06,0.004175256944188405,-0.002723709771714276,0.0,1.4905739637527837,6.24868050797401,0.0,0.00116174757903037,-0.15841413964668247,-0.5184758622849523,-0.42413138965493746,1.2250968557609683,0.0,415.46037590628833,511.96879582668674,443.4781097914267,407.1206066850052,400,-2.999999987629495
0.06,0.004361903112226545,-0.0027130108046212746,0.0,1.474595833468693,0.05724656624277813,0.0,0.012535383441266451,-0.16457149337788712,-0.5210261668847787,-0.4218585058659158,1.2295777603014828,0.0,415.636727882694,512.4323221749117,443.21801461302084,407.0412222308006,401,-2.999999987629487
0.06,0.0043985623033405506,-0.002678800786099461,0.0,1.4495030567745886,0.07403421429214418,0.0,0.014685815369472083,-0.16387335416297183,-0.5234948463474824,-0.41826406874236366,1.2303958628827965,0.0,415.7292323827802,512.5658159151557,443.2206229107922,407.36623358049985,402,-2.999999987629475
0.06,0.004517593769589691,-0.002649488335948487,0.0,1.4262863708359559,0.13144020838878312,0.0,0.02216256372636452,-0.16622344638282924,-0.5262790925989864,-0.414910559461645,1.2331892962035005,0.0,415.7248275329463,512.7618339924228,443.20111217829026,407.64541585464013,403,-2.9999999876294647
0.06,0.004606329743472325,-0.0026361787519921403,0.0,1.4159626069571463,0.17450423446384455,0.0,0.02790624427298513,-0.1683906297966441,-0.5276809478076947,-0.41341059108651557,1.2352806918011772,0.0,415.6841277363916,512.8782300013414,443.17120606130146,407.7472294738457,404,-2.999999987629461
0.06,0.004642436246746149,-0.0025968850232980746,0.0,1.3894095649281013,0.19163014164635683,0.0,0.030226924283407647,-0.16721124935347237,-0.5303944669494765,-0.40952731676993365,1.2361114263386264,0.0,415.8206495318845,513.0481915814424,442.9536870916568,407.8584391026224,405,-2.9999999876294567
0.06,0.004851843037161003,-0.0025610865226453916,0.0,1.3662531497769637,0.2928095950213532,0.0,0.04426548999455043,-0.17161531931343643,-0.5334406810638986,-0.4061103834092028,1.241008044253955,0.0,415.75667967620774,513.3458770385249,442.8433294811168,408.04442150564756,406,-2.999999987629449
0.06,0.004773929576011511,-0.002561479575568109,0.0,1.365006343831399,0.25401010279297864,0.0,0.038832294115139665,-0.16915590948534304,-0.5332822916694457,-0.4059255886970648,1.239132613760722,0.0,416.0251423520023,513.4295341042593,442.8310578662259,408.04757972608155,407,-2.9999999876294416
0.06,0.004892306685202061,-0.0024989942026466937,0.0,1.3258128677161505,0.31145093524765066,0.0,0.0469322982372859,-0.16888768640423388,-0.537581988796621,-0.4000728757865314,1.2419080961576223,0.0,415.96865842889434,513.5817550734345,442.55635240627004,408.2729861732787,408,-2.9999999876294403
0.06,0.005014764912962482,-0.002453453733348436,0.0,1.2979986640976549,0.3690360591721973,0.0,0.05527089119176051,-0.1694892403541055,-0.5406575734021594,-0.3958667659986206,1.2446843436391186,0.0,416.04086103618823,513.8381881146529,442.55749485083237,408.6500709775695,409,-2.9999999876294248
0.06,0.005346761564664728,-0.002394728912306027,0.0,1.2744912070847167,0.5290742457364477,0.0,0.07922636881718423,-0.1749356010915175,-0.5431272529644577,-0.3922766553205831,1.2523676843060778,0.0,415.9426517357962,514.3062365381892,442.4203271461365,408.822301914842,410,-2.9999999876294146
0.06,0.005323027827796644,-0.002382726233914932,0.0,1.2648269430680426,0.5169016680971641,0.0,0.07738467727370466,-0.17341077150007014,-0.5441819087529247,-0.39079111323390764,1.2517849418952671,0.0,415.9699844715731,514.2868280868446,442.4647079833436,409.0028739020117,411,-2.9999999876294097
0.06,0.0055214431570869485,-0.0023575856187890887,0.0,1.261382205673721,0.6118062794635826,0.0,0.09211109863925654,-0.17701843262892228,-0.543949906492696,-0.3902602319595889,1.2563211940862162,0.0,416.10859375444727,514.72190905182,442.4503433177691,409.0348180293106,412,-2.9999999876293955
0.06,0.005486347546964766,-0.0023243142067892793,0.0,1.2369780850557959,0.5945821158529387,0.0,0.08942472602819565,-0.17368276914173608,-0.5467114340479176,-0.38647829071671325,1.255499130461959,0.0,416.00316043377956,514.5781437916278,442.4386947206756,409.35945758153474,413,-2.999999987629395
0.06,0.005732080126432084,-0.002242963977491487,0.0,1.2050843614025428,0.7133164696790892,0.0,0.10823800879991313,-0.174201953732313,-0.5488560357701598,-0.3814789775550817,1.261155138974631,0.0,415.9086265126376,514.9042923644015,442.40146392904705,409.7647997491028,414,-2.9999999876293812
0.06,0.005751243119879094,-0.0022157184869403494,0.0,1.1896170446123069,0.7230102293746086,0.0,0.10977980956255597,-0.17267769372382422,-0.5503879529997918,-0.3790306723074433,1.2616157912278592,0.0,416.0739296439567,515.0705799953964,442.0897888320119,409.64643102120635,415,-2.9999999876293826
0.06,0.0058385274180622355,-0.0022078825639910067,0.0,1.194298419881524,0.7665361129678665,0.0,0.11676455059233715,-0.17438112937556835,-0.5491872843368643,-0.3797733520077852,1.263682091340717,0.0,415.81699133345546,515.010064864824,442.2339462320385,409.7359237928655,416,-2.9999999876293844
0.06,0.0059894956660533506,-0.0021566912759450104,0.0,1.1785744775811935,0.8404075397438717,0.0,0.12881329100766012,-0.17430479129120738,-0.5493971222476184,-0.3772730017089062,1.2671812787667307,0.0,415.81927911223977,515.2607711875282,442.2185422798713,409.94200399606916,417,-2.999999987629374
0.06,0.006206764520988423,-0.0020762661327018168,0.0,1.1573332714045392,0.9499787968516991,0.0,0.1468269233278678,-0.17355257929395007,-0.5488184312654354,-0.37386868386003325,1.2723538106318455,0.0,415.7061755929039,515.5372219183887,442.0514611722329,410.0649283574583,418,-2.9999999876293706
0.06,0.006401937147079645,-0.002006344303973991,0.0,1.1448412227836524,1.050287737939584,0.0,0.16348003202629954,-0.17291647774562907,-0.5467549008714991,-0.3718519871192569,1.2770707436105375,0.0,415.48418048814693,515.6934679140621,442.08133980038275,410.27664963573466,419,-2.999999987629366
0.06,0.006517482959813715,-0.001956409792356178,0.0,1.133406315019462,1.1099552368499435,0.0,0.17346901500210507,-0.17173594209055226,-0.5455997057696766,-0.369996286874411,1.2798683128456274,0.0,415.41283875080103,515.8347382314882,442.1273352790748,410.49125989314444,420,-2.9999999876293586
0.06,0.006631726126580433,-0.0018973335879886623,0.0,1.1174939747446642,1.1703734841425195,0.0,0.18357340688767018,-0.1697094410356288,-0.5446304348823148,-0.36739832498630015,1.2826948702357803,0.0,415.41644833137053,516.0383731836737,442.0065613512458,410.5921735270555,421,-2.999999987629354
0.06,0.006650969780944487,-0.00187843422597816,0.0,1.107876611654092,1.1797444120260607,0.0,0.18518804168751482,-0.16852729323238283,-0.5452273563912328,-0.36581915169412504,1.283132715013502,0.0,415.4683457842204,516.111232513782,442.0071587772037,410.7331325498578,422,-2.9999999876293484
0.06,0.0068361388446614305,-0.0018026489948149327,0.0,1.1021349925085575,1.2814808419332913,0.0,0.20212837561689198,-0.1669936792312175,-0.5405461848883639,-0.3648731052685769,1.2878766450231443,0.0,415.23770524014355,516.2623975179079,442.0278236699802,410.8395097371995,423,-2.9999999876293466
0.06,0.006867772278447167,-0.0017669231328888977,0.0,1.0821462195143479,1.2959451268761644,0.0,0.2047039676391635,-0.16447262664119477,-0.5418567367746714,-0.3615601902314549,1.2885496929994673,0.0,415.4839488524982,516.50821388573,442.02342592611353,411.1289033472182,424,-2.9999999876293293
0.06,0.007026034390863073,-0.0016966420054366825,0.0,1.0785923086011104,1.385686057658729,0.0,0.21959842004843988,-0.16264279798518844,-0.5367376508021512,-0.36096797406276104,1.2927176624262309,0.0,415.29880757266676,516.6549908140615,442.1086263171805,411.27310347329956,425,-2.9999999876293244
0.06,0.007189241010013337,-0.0016226079099696145,0.0,1.0809813351050295,1.4821008175812196,0.0,0.23543659522573668,-0.16079009063165597,-0.5298316438809532,-0.36136618291212497,1.297180684116491,0.0,415.266157345464,516.9452128443966,442.0597860581392,411.18527800507115,426,-2.999999987629321
0.06,0.007238692323227219,-0.0015748331639194447,0.0,1.0612863569653506,1.5108360075515677,0.0,0.24018949198364958,-0.15766899190332245,-0.5297778642751145,-0.3580701088396222,1.2985078669955252,0.0,415.2192665193814,517.0016162655588,442.0772630772125,411.49639545826483,427,-2.9999999876293133
0.06,0.007311546606504442,-0.0015571948304919792,0.0,1.0804759402790864,1.5572781979361956,0.0,0.24763843460567728,-0.15859020186343523,-0.5241717763118476,-0.3612819792666421,1.3006500147126034,0.0,415.08652105380287,517.04686871779,442.1551325268601,411.29525741206584,428,-2.9999999876293173
0.06,0.007511746182463353,-0.001433216361068672,0.0,1.0746284540879145,1.6842083045986005,0.0,0.2680136449995678,-0.15347279528432217,-0.5140476410804051,-0.36030629532246516,1.3064867706422871,0.0,415.10341098678487,517.4739420347283,442.2618715993014,411.49652550452413,429,-2.9999999876292995
0.06,0.007533061760742768,-0.00142716558436882,0.0,1.081740105100014,1.6982025392488467,0.0,0.27023078486928465,-0.1537413409985715,-0.5120386868966419,-0.3614925646033583,1.3071286875950934,0.0,415.00231436327107,517.4383194907805,442.4307902549921,411.57293066267493,430,-2.9999999876292973
0.06,0.007642179909951429,-0.00132949563668354,0.0,1.059880992982368,1.7730337321166978,0.0,0.28189099090829056,-0.14800187979742827,-0.5072651319759536,-0.35783374843594606,1.3105558734236953,0.0,414.9823840264489,517.6650101047483,442.3305529410517,411.7894609126762,431,-2.9999999876292898
0.06,0.007635248659066393,-0.001332257364922854,0.0,1.0584384056873226,1.7687459989362218,0.0,0.28119881902161054,-0.14801438876804301,-0.5078360696643116,-0.357590964389251,1.3103597419045356,0.0,414.8607004982327,517.5535810020759,442.3836711144178,411.86802367763136,432,-2.9999999876292924
0.06,0.007802062711803311,-0.0012052629154049332,0.0,1.062682355105168,1.8922387753283942,0.0,0.299852650041484,-0.1423679457911121,-0.49487382631640786,-0.3583047396520748,1.315996913497138,0.0,414.77965223247634,517.8877009831248,442.45043864938395,411.8765310129751,433,-2.999999987629284
0.06,0.007913345021987466,-0.001111444446623345,0.0,1.0696228632592044,1.9802529804932174,0.0,0.312753899944444,-0.13812910367161382,-0.4845192858184795,-0.35946897532736655,1.3199998861903914,0.0,414.71483823164266,518.1190379564529,442.66519394966684,412.00415097419767,434,-2.999999987629272
0.06,0.00803700872749722,-0.0009746180967112072,0.0,1.0648702929066713,2.091043272277357,0.0,0.328185762359963,-0.13056618128864514,-0.47201803124866953,-0.3586721646385797,1.3250215603956348,0.0,414.4954130500761,518.2986582554762,442.74782156403353,412.16347272852255,435,-2.9999999876292667
0.06,0.008046461437721347,-0.000981016488415877,0.0,1.0851066974134067,2.0972821348687436,0.0,0.3291510998849663,-0.13217447195437854,-0.46932889022300683,-0.3620527741011916,1.3253037766366436,0.0,414.60472553498414,518.4060439383242,442.94476600251625,412.0758378385463,436,-2.999999987629259
0.06,0.008152918019484687,-0.0008479761219959338,0.0,1.0833340832364646,2.199958248450871,0.0,0.3429267065153629,-0.12468028658958069,-0.4566218357254868,-0.3617579152224834,1.3299397667340846,0.0,414.69235186496985,518.8037630463747,443.09372951514126,412.26206202419667,437,-2.99999998762924
0.06,0.008213952307845114,-0.0007465449235339972,0.0,1.0828726536561382,2.275009771958665,0.0,0.35215825093712005,-0.11873735717155975,-0.44692843087722756,-0.36168112089962734,1.3333182733287137,0.0,414.36570464465007,518.7814722489022,443.1092981416219,412.28559808506407,438,-2.9999999876291623
0.06,0.00826465616311925,-0.0006634665692185177,0.0,1.0819865118172025,2.3351439497213597,0.0,0.3595424972263943,-0.11379010333692902,-0.4388123407650133,-0.3615335970742472,1.3360191035000861,0.0,414.5000938029389,519.0795756682762,443.1449919896856,412.33702004362203,439,-2.999999987628745
0.06,0.008255833193654492,-0.0007066146740900471,0.0,1.1258108989765798,2.3176492408251566,0.0,0.3576598741679455,-0.11893926089819627,-0.4373430199625891,-0.3687584902458329,1.3352339183622395,0.0,414.51005078249244,519.032095012009,443.68341425505264,412.27676492535227,440,-2.999999987628839
0.06,0.0082978640423313,-0.0006123670447515162,0.0,1.1028386731114894,2.3769153403529124,0.0,0.3645382753114941,-0.11194835129702141,-0.4312400022226695,-0.36498918102059896,1.3378919913015297,0.0,414.31094718608256,519.060841075177,443.6262445563868,412.548718544929,441,-2.9999999876284624
0.06,0.008334457529326668,-0.000534612105809071,0.0,1.127465098383178,2.434837210546723,0.0,0.3709806319151473,-0.10859484926384128,-0.4211153624464614,-0.36902842235750993,1.3404846859575756,0.0,414.27377987289987,519.2142634740777,443.75167858132244,412.32635768147827,442,-2.9999999876281276
0.06,0.008381264495659969,-0.0004031837532111138,0.0,1.1073654905768793,2.5186971038384236,0.0,0.3798783304657265,-0.09925992973381104,-0.41060956061134946,-0.3657350298656367,1.3442295644009823,0.0,414.2254122240329,519.440015478015,443.67542537660046,412.535664363858,443,-2.999999987627582
0.06,0.008433215756909583,-0.0001872649041846032,0.0,1.1122979444609218,2.6575282115181977,0.0,0.39302089848257177,-0.08568148405130536,-0.3893904111441432,-0.3665459788435686,1.350406447725276,0.0,413.8692751433439,519.5920530469914,443.9048386108983,412.7107202713384,444,-2.9999999876267487
0.06,0.00845726168574661,4.367510511374189e-05,0.0,1.1322285594304171,2.7977699814180603,0.0,0.40438880856130266,-0.07156802410454227,-0.3661436154429121,-0.3698046192413944,1.356617563503047,0.0,413.8735716338058,520.0335341298475,443.9670832274438,412.4895652096856,445,-2.9999999876259253
0.06,0.008462363611985723,7.601153907057785e-05,0.0,1.1269257519086446,2.817663585769612,0.0,0.4060338337600823,-0.06912926678057467,-0.363172963853189,-0.36894043355299283,1.3574963245105112,0.0,413.88995535541545,520.1085180822382,444.1317196348053,412.74316024255666,446,-2.999999987625758
0.06,0.008461947466914088,0.0001322307218304215,0.0,1.129013406350209,2.8507832252675733,0.0,0.4083178304874012,-0.06545632539342959,-0.35773654200882987,-0.3692808956643211,1.3589580599074886,0.0,413.7830031713998,520.1264584703341,444.19913559993097,412.7856158439811,447,-2.99999998762557
0.06,0.008448260815898887,0.00031923048421140415,0.0,1.1263723324038208,2.9608634467622075,0.0,0.41505143519118115,-0.05253059522686036,-0.33989856735565493,-0.36885012701956044,1.3638052030478778,0.0,413.6696931568932,520.3779392480651,444.1523264176149,412.77333326228745,448,-2.9999999876249386
0.06,0.008416352711317404,0.0005154119424926029,0.0,1.1487494546654577,3.066938628098672,0.0,0.4202299911201038,-0.040233932281318316,-0.321238243999291,-0.372484094266992,1.3684597625254329,0.0,413.4880251473546,520.5614810628115,444.34007392158236,412.6541914543313,449,-2.999999987624372
0.06,0.00837846194842273,0.000671894214422542,0.0,1.1604178666438205,3.150154311828228,0.0,0.4233748300104345,-0.029928695097433955,-0.30682054043846296,-0.37436496655953405,1.3721002083824834,0.0,413.38478834113295,520.735878926058,444.42214885541597,412.5762819185916,450,-2.9999999876239287
0.06,0.008245245420694066,0.0010519063451591782,0.0,1.1814329459723254,3.3471518098209785,0.0,0.4276164311474897,-0.0040596639563832,-0.2727260351367569,-0.37772876278894807,1.3806800532387309,0.0,413.1766441781493,521.1746539040947,444.70511595848717,412.58374237858527,451,-2.9999999876228722
0.06,0.008244775344028966,0.0010667499236618745,0.0,1.1926989002745705,3.3494094983507843,0.0,0.42771188480814293,-0.0036965022477950873,-0.2720505062834684,-0.3795197426937573,1.3807780736482889,0.0,413.19418135941675,521.1954547046706,444.84126842136646,412.572137192341,452,-2.9999999876228616
0.06,0.008080928271247557,0.0013629377270700641,0.0,1.1851805035236822,3.5108792530821873,0.0,0.42727837148192854,0.01838710150806116,-0.24474168844703986,-0.37832546634099445,1.3877705547244568,0.0,412.845901117206,521.4113873341721,444.82265403727723,412.6576940022156,453,-2.9999999876220467
0.06,0.007973786308725108,0.0015580634476420377,0.0,1.2040809481734005,3.6016387562914964,0.0,0.42581439766928314,0.03153457653885405,-0.2290643832694907,-0.3813206089397082,1.391685502108742,0.0,412.7841178832741,521.6377638207739,445.0993399069443,412.6912280565037,454,-2.9999999876215897
0.06,0.007807787983931197,0.0017702140855337817,0.0,1.1980460459950386,3.718287919492223,0.0,0.42196697508624115,0.04774812274023321,-0.20940893321917592,-0.38036683255926407,1.3967011078364429,0.0,412.6919818111963,521.9173955748792,444.8397274372889,412.4955996558159,455,-2.9999999876210546
0.06,0.007698171271656907,0.0019266198965150318,0.0,1.2121862322315344,3.7899631102405245,0.0,0.41893879542508794,0.05851198287295469,-0.19743730590000466,-0.38259784238959016,1.3997740446746356,0.0,412.5566417100111,522.0263108414194,445.096666887842,412.57542927036656,456,-2.9999999876207215
0.06,0.007362714674656834,0.002272907517481904,0.0,1.2109937350174045,3.976875801353014,0.0,0.4074356920916693,0.08482812122289808,-0.16662338795019496,-0.38241019660815967,1.4077560400147229,0.0,412.21973265895525,522.3208514228492,444.9858336263465,412.47247682636925,457,-2.9999999876199257
0.06,0.007188719394390496,0.0024354294288507147,0.0,1.2120184545639097,4.064417039900611,0.0,0.4006758742576598,0.09714321531011008,-0.15233392564471054,-0.3825714470780061,1.4114789278653688,0.0,412.1819975913857,522.5524312456502,445.02582297892917,412.50136597966207,458,-2.999999987619535
0.12000000000000001,0.044793529091292965,0.0018806976598697255,0.0,3.7383443406577896,1.1945786293370233,0.0,0.5525803828592358,0.005199092776222103,-0.6132598666357678,-5.550847343776313,5.8031767199800575,0.0,320.33432751591687,656.8376054525576,636.5301098759076,149.71840058807098,459,-5.999999975248163
0.12000000000000001,0.049814274849066156,0.007394868948566138,0.0,1.8957235267713273,3.7798361450767786,0.0,0.8426505330582074,0.03834122889524125,-0.45099014026777895,-5.678288164895235,5.841333555937004,0.0,308.81325686184937,653.2696687531076,643.1677530139348,147.2546326868975,460,-5.9999999752461886
0.12000000000000001,0.03018164739528731,0.011224719073624805,0.0,4.820004475187794,6.245046403060819,0.0,0.20429387527739015,-0.07021605885010598,-0.5847829127973767,-6.252221604011612,5.965658048748751,0.0,282.67501888653845,648.0458092351254,674.6630011779274,142.02148129934795,461,-5.9999999752410185
0.12000000000000001,0.026130692115919344,0.01585949717443705,0.0,2.1040271353231432,2.030388850585595,0.0,0.2018147560015377,-0.04462890122136956,-0.8683397875229413,-6.904917084650981,6.167109360154198,0.0,247.79868512678118,644.58969962788,708.1037424211152,133.56510412299352,462,-5.999999975234813
0.12000000000000001,0.02248305439104587,0.04383507032264416,0.0,0.5931403296800326,6.159048008139898,0.0,0.5392554196514836,0.9734129802905562,-0.8161286753865336,-7.571071848692884,6.466245418229315,0.0,194.60021994545534,642.6944586713657,739.9860783892183,122.03718720723941,463,-5.999999975228322
0.12000000000000001,0.0041060764074333685,0.042265291270557434,0.0,0.3955230655820827,4.165539993477182,0.0,0.19017819501876815,0.6053023631202925,-0.78696160586326,-8.0944326639311,6.602985031408867,0.0,152.50015012722312,638.5101275990157,764.4221398363542,114.57424427907026,464,-5.999999975232395
0.12000000000000001,-0.0025107128224907617,0.042134912614394004,0.0,4.864628065639888,1.7421398366767562,0.0,0.18941748976987993,0.7300936801616683,-0.7592298623352809,-1.8319427232084973,3.495822446515868,0.0,363.9998949824394,530.8595236845364,495.44576229503383,379.9595459255893,465,-5.999999975237396
0.12000000000000001,-0.03961974960652572,0.029444257515089094,0.0,1.2263973096246588,0.8152536652855034,0.0,-0.9361444546983134,0.38976464205824635,-0.7487274110710869,-2.4046097044288546,3.6601386233537347,0.0,341.8275530784711,525.6283430039389,522.0179169285967,361.99001272550555,466,-5.999999975249167
0.06,-0.0066304972914908045,0.0045988532915657255,0.0,2.1390544211959632,1.7835357941227539,0.0,-0.37456254037398495,0.20335077361553772,-0.1887759162967691,-0.5078445982644113,1.572306387932676,0.0,400.8006548223397,524.9855072532172,451.3744561222285,408.29383181957127,467,-2.9999999876218686
0.06,-0.007644122700235079,0.0034626358536339265,0.0,2.269447382480177,2.2725364535408197,0.0,-0.4162636025725793,0.1137165357549721,-0.22460467774893383,-0.5230581494605879,1.5908428003516422,0.0,399.5187819925315,525.3044511367764,451.8661722978393,407.47643262801574,468,-2.999999987624017
0.06,-0.008267288774628572,0.002102342971229344,0.0,2.3849642031045075,2.778945662987983,0.0,-0.4269884932207638,0.014669594996354327,-0.24972590445732043,-0.5361747332983517,1.609814298878736,0.0,397.83170342202726,525.3500420111147,452.4656562758761,406.965963882026,469,-2.9999999876263637
0.06,-0.008454815304044563,0.0007929325989348534,0.0,2.536966642964485,3.2647634353471844,0.0,-0.407282181805274,-0.0736833155124499,-0.26084825846523624,-0.5529592594609706,1.627806721489999,0.0,396.2578484298528,525.4182655231477,453.1616437217885,406.233326175234,470,-2.9999999876287764
0.06,-0.008185401898983712,-0.0007643844196322091,0.0,2.663684525301866,3.85759250092374,0.0,-0.34921177354276567,-0.1638627509543105,-0.2674972935796425,-0.5665710661744717,1.6494966616237954,0.0,394.8045686861684,525.8403284767166,453.60165082788666,405.49937300436704,471,-2.9999999876293604
0.06,-0.007478367176371854,-0.0020489305112162608,0.0,2.815310706399048,4.436140704781732,0.0,-0.26622437692143064,-0.22026269890652356,-0.26808941067868797,-0.5824397074562464,1.6703927430027072,0.0,393.10547237473156,526.0272102418279,454.36258507610256,404.9207993637819,472,-2.9999999876293835
0.06,-0.006484179907351822,-0.0030214522071309036,0.0,2.997518110179545,5.002283284067808,0.0,-0.17256033169059332,-0.24070421071378095,-0.269587374459762,-0.6009536938905707,1.6905908975952957,0.0,391.6127817017837,526.324510048906,455.0281109266631,403.9962101063032,473,-2.9999999876294083
0.06,-0.005221559895590081,-0.003796223257812219,0.0,3.156510342209941,5.616377722422186,0.0,-0.0723840417181795,-0.23247839297654518,-0.2939348877080731,-0.6166539468534844,1.7122306334679651,0.0,389.7658754509195,526.4641267372874,455.4503608803265,403.0507271028632,474,-2.9999999876294496
0.06,-0.004063640491857092,-0.004282769269573477,0.0,3.36234857074888,6.1668525371072676,0.0,0.0038376341415244375,-0.20370509933409037,-0.32801149260502704,-0.6364040153619118,1.7313988040768966,0.0,388.0653784652675,526.5455310450794,456.20175995206216,402.1092313551451,475,-2.999999987629482
0.06,-0.002768183838194678,-0.00477810143042815,0.0,3.594957171834505,0.5524539193437263,0.0,0.06713543416762549,-0.16599037876527284,-0.3972166837321444,-0.6580083098009806,1.7544051843925632,0.0,386.41270181131074,526.9349058826317,457.2174508400935,401.2989998606876,476,-2.9999999876294967
