time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.4363337071927209,0.1716881589626106,13.842799376882812,0.04449904791926418,0.07655206366400957,0.0,-0.7420123413596349,0.2545644461019153,3.9566887689352974,0.03495469883517511,0.015065831177849709,0.0,452.83745628988726,452.5886644930202,453.02856222578635,451.7290555301682
1.9800000000000013,-0.4824734597147224,0.18790799422469517,14.083400670374349,0.04873683604458279,0.07878309807881134,0.0,-0.7961991102172035,0.2865312620048683,4.062915548928651,0.017682819317261345,0.0011894712044336064,0.0,455.7333966942902,454.6227146500217,455.0502326299883,453.6656674913593
2.0400000000000014,-0.5318424305522838,0.2060739027621594,14.329341288456792,0.050591631582028285,0.08483497339946666,0.0,-0.8499818615219173,0.31917382723522764,4.1347581376955835,0.006649217878490158,0.026805532057991417,0.0,443.4949542681244,445.5940857482361,445.85623736385253,444.95369226965124
2.1000000000000014,-0.584649387164249,0.22625865723901525,14.580171626332312,0.05100894259769806,0.10148779857066703,0.0,-0.911848671526309,0.3536677597634197,4.225711847777352,0.003540623667964606,0.06811154846927979,0.0,449.67105857727637,453.0060472275629,452.3455372068916,452.0950190327981
2.1600000000000015,-0.6415197724918318,0.24854301031377676,14.836833066649882,0.05231446359638614,0.1091944816212509,0.0,-0.9846039128047482,0.389238799348005,4.3291380933766925,0.013856290218026786,0.04603441928885253,0.0,457.52572177768604,455.76702158255836,456.4400323597994,457.26251659503896
2.2200000000000015,-0.7029227070488949,0.2729961794035282,15.099853177805679,0.05327218548762058,0.11359678906810089,0.0,-1.0625887207527511,0.4259418563504029,4.4376710646634745,0.008581803905821745,0.030753380678203615,0.0,459.7058417466421,458.4941079917508,459.9008167167349,459.48269166799093
2.2800000000000016,-0.7696328365735672,0.2999337401800091,15.373614833966936,0.06255290707535366,0.12856254753559693,0.0,-1.1627642074196902,0.47301640604502404,4.686348371612418,0.03983691505634575,0.06925084837896786,0.0,500.01623687575517,502.8141586283925,500.89726029357087,503.16525284951416
2.3400000000000016,-0.8420808545801166,0.32960902999104036,15.657611443463846,0.06586364843601977,0.13314903737454564,0.0,-1.2525794132681733,0.5164713310221468,4.779659127040501,0.028058285702273478,0.07534518883652111,0.0,458.65421909923947,459.1417678110159,458.7790610844604,457.84331863908005
2.4000000000000017,-0.9199970385362659,0.36194423214532445,15.946974511182422,0.06921232231997543,0.14041411214527066,0.0,-1.3453218119331098,0.5616793600227494,4.865196394376515,0.012671535639203965,0.055957840509763185,0.0,456.956196096387,455.4113798471245,459.1820030253576,457.9596344811428
2.4600000000000017,-1.003094967647609,0.3968065200809836,16.237814849626822,0.07401528562462278,0.1438296204141345,0.0,-1.4249168609972032,0.6007740709008921,4.829490725287824,0.03352958877179691,0.057656705075675704,0.0,419.79145320127407,419.9412511668911,417.98582351861097,419.79995151225097
2.520000000000002,-1.0917927975143316,0.43447093699297534,16.531640802771136,0.07669912362121867,0.15026457769813373,0.0,-1.5323034366534258,0.6549225524246157,4.96388869110833,0.041389649649272234,0.03752213234365099,0.0,473.04129206994054,471.4895944387515,474.39074753909256,474.99448374938845
2.580000000000002,-1.186731305880305,0.4752871612545235,16.83129595028906,0.08450559045072481,0.15515477013363022,0.0,-1.63273094432315,0.7063089163676507,5.02410694125152,0.06549176739348983,0.05415737940471813,0.0,452.35801711203777,453.696819267867,450.81482317750726,452.7599422430611
2.640000000000002,-1.2876717002863833,0.5192289717302802,17.133419961355052,0.08844648615402662,0.17594180167151485,0.0,-1.7337467710686483,0.7587210683579628,5.046086480320091,0.06596699434849822,0.0988476060977821,0.0,438.74677674332554,442.44600441539046,442.4245541952853,442.4668949105746
2.700000000000002,-1.395268768852877,0.5665125125278314,17.438251745245164,0.09250420959555328,0.1820426390065597,0.0,-1.853364628606976,0.8177411258117125,5.114365937812177,0.061105277738282344,0.0929737507833642,0.0,457.7390460467724,457.2790305712593,457.5071163641462,457.1227101948419
2.760000000000002,-1.5096329602452758,0.6171488660006424,17.744250541429352,0.09873668788528711,0.18917799753901843,0.0,-1.9594020798414857,0.8706239718590784,5.085406237058131,0.0774940861916111,0.07805192504008782,0.0,427.702605874536,426.43641361880407,426.82072863532863,428.22089929360226
2.820000000000002,-1.630632013988664,0.6711529938820802,18.04927934203837,0.10901407034057442,0.19391699791780947,0.0,-2.0743196510360637,0.9303577084305426,5.081892594126471,0.1023083438738122,0.07399710142499757,0.0,436.1218532742255,435.78776756485723,435.36209822235287,437.43998370642646
2.880000000000002,-1.7584672727427488,0.7288235389912185,18.353305431226236,0.11515268315989324,0.19881147675793365,0.0,-2.1873004262828974,0.9924851558040335,5.0521298785446715,0.09990144950761141,0.06531339567338303,0.0,428.9504492620301,428.216344240361,427.86314671545443,427.6675064636259
2.940000000000002,-1.8939456411646802,0.7907327125064395,18.659031805486403,0.12159043926896818,0.21811298365902143,0.0,-2.3304908196354672,1.0716547822476066,5.137571073393218,0.10609551636898823,0.02113212944319219,0.0,468.4973641927811,465.0505818816694,464.9081569170859,465.401803133008
3.000000000000002,-2.0380398705064153,0.8573282914903801,18.968295005318236,0.1281922802101283,0.22982963738534945,0.0,-2.473638257193074,1.1487217412298896,5.1704560499221754,0.0994382245704634,0.0553620093942038,0.0,450.65252617509134,453.4118802551561,451.7217265712242,451.19369085330635
3.0600000000000023,-2.1901265895125546,0.9282158420764266,19.276039747129737,0.1345155710569177,0.238934538716582,0.0,-2.596662608028978,1.214654181694458,5.087612949982635,0.10489198836775822,0.0805324910665383,0.0,413.2805385310947,415.4969560077684,414.55167985702104,415.0403970214236
3.1200000000000023,-2.35022228142797,1.003426298433494,19.580750559775375,0.14306747407959897,0.24414307204645613,0.0,-2.7403115988868825,1.2930208130513425,5.069013321747634,0.12019726545928426,0.08616068786724594,0.0,436.0910558323847,436.56667003825044,436.61619937720604,437.90240518405926
3.1800000000000024,-2.518665529027459,1.083261494028159,19.8828216426455,0.15042710319875763,0.24947192891897352,0.0,-2.8749518577390147,1.3686961009030634,4.999875885567801,0.12337563679325936,0.08949303832632075,0.0,420.45688734462504,420.7523274156147,420.2647517935865,420.55440307898084
3.2400000000000024,-2.696342184324527,1.1683614861622722,20.18469753909992,0.15880846994612785,0.26156423335353374,0.0,-3.04862510314741,1.468625673260488,5.061539665242454,0.11127068013318876,0.11672070542485233,0.0,462.9734969100673,465.1191392401798,465.0953563638176,464.15831438539516
3.3000000000000025,-2.8851275762757194,1.2598669693419902,20.491830245538893,0.16554731179381132,0.27093957827836945,0.0,-3.2449888243542673,1.5820378785031413,5.174857789838792,0.11306225982183553,0.13243422970107735,0.0,482.38174928900713,483.579243466446,482.33804125971284,482.48336607698974
3.3600000000000025,-3.085482991644311,1.3580519674475298,20.804157235548647,0.17272138404616033,0.2822325179955083,0.0,-3.4344504759617105,1.6912921851820681,5.234843092078528,0.10491302041681537,0.15130987589482583,0.0,468.2352469479413,469.71842546369646,469.47003614469315,468.84725185803353
3.4200000000000026,-3.2975802245220946,1.4630639245341968,21.120447866781245,0.1982655343031361,0.2935423779390174,0.0,-3.636346423068283,1.8113338012939364,5.306433342775127,0.15178889365466314,0.16651598077771235,0.0,475.6867085979803,476.8713014992286,473.0603625556657,476.6691585558854
3.4800000000000026,-3.5207722557762784,1.5748949239065635,21.436831445819298,0.20761404299108221,0.30360940488051646,0.0,-3.8042045965778497,1.9169852983079678,5.2391056381993355,0.14507579106269142,0.16856614614908347,0.0,432.8129558621935,433.01305352546433,434.2814518767043,433.73948969688405
3.5400000000000027,-3.754232433768625,1.6932031443832074,21.74913736161291,0.21633019184701752,0.3155127406652687,0.0,-3.978735122496193,2.027157100732313,5.170415582187274,0.14219125365383053,0.18206758883425825,0.0,432.9268254393357,434.0912249539475,435.4387003043905,435.217143544955
3.6000000000000028,-3.9981557890272064,1.8180987978971692,22.056590995455377,0.2258529379044063,0.3272281648249322,0.0,-4.152962103318116,2.136597871495072,5.0774461004707625,0.1519627415573141,0.19068505509321865,0.0,427.1151539171512,427.88428223248206,427.1636955681269,428.0170545864455
3.660000000000003,-4.254356891451302,1.9507545496283265,22.362971815657332,0.23734144159052128,0.34175292990854444,0.0,-4.388215549840115,2.285942514328447,5.133403175792216,0.16767119083886076,0.17020996066232288,0.0,479.3173892232508,477.7886671909811,479.21155234236903,480.4257844920436
3.720000000000003,-4.525418732744563,2.092888415485515,22.67375178774144,0.2573704980501139,0.35510588788381625,0.0,-4.648150462279348,2.4533406612611386,5.2235035595962085,0.20107773134361515,0.1495593172658464,0.0,495.2784631749908,493.77951181236364,492.40731025156913,494.9003579127553
3.780000000000003,-4.810152699309222,2.24388799575776,22.98398151543421,0.26966164688234073,0.36959396602493033,0.0,-4.844019517451547,2.5806377976182913,5.11655448843876,0.1945264928819056,0.1741106263978298,0.0,432.38870039122185,434.47695998452224,433.68015336918876,433.1692213540808
3.840000000000003,-5.106861708041327,2.402660844010755,23.2876302291448,0.2813219765882007,0.3836635773901431,0.0,-5.0472801903064495,2.712365239377015,5.004111917281753,0.19362844164222204,0.1937947921962079,0.0,433.41270389733415,435.09677355741417,433.31079970898236,433.2731511969785
3.900000000000003,-5.416065740231739,2.5695267398040182,23.584569812756683,0.29582100390804733,0.3958471392874374,0.0,-5.2603837882058775,2.850574656969545,4.892810808256231,0.21106042636262506,0.20084864708658276,0.0,436.537094064309,437.1637688344914,435.6345773645721,437.1298850289083
3.960000000000003,-5.737848824804143,2.7445605879818156,23.87373367755694,0.3085886234352797,0.4100057605296481,0.0,-5.466699002763544,2.98445515746239,4.7450608316243486,0.21359030187941255,0.21559614397601048,0.0,425.3910773227561,426.69599073716944,425.57816878884796,425.84113990316627
4.020000000000002,-6.074323568044486,2.9292245901772085,24.158445364167967,0.32264811373668145,0.4229338077264808,0.0,-5.749883325611091,3.1716083893132225,4.743154639563943,0.20011160509538642,0.21367571936153196,0.0,479.2005265641789,479.09644335517334,481.69169433863436,480.7104905439007
4.080000000000001,-6.426443213847952,3.124172827193178,24.43945371672061,0.33772849957373374,0.4382826167815992,0.0,-5.9884080517206435,3.3272636201257724,4.622272262024898,0.17966750509738638,0.19501480042283395,0.0,444.3185178860224,442.8280426838983,444.1534851913239,442.50973999694963
4.14,-6.792036134054961,3.3278424057106184,24.710864436879135,0.3493896199459039,0.450446141440735,0.0,-6.198892257380558,3.4621194832021884,4.424012228485308,0.18881862634329546,0.18626635649065287,0.0,417.6426818638934,416.917318028834,417.21408142108913,418.0472112929651
4.199999999999998,-7.170775231060213,3.539928974087155,24.97088534602253,0.36265487066410884,0.4628034621576287,0.0,-6.426564686821628,3.6078677587984096,4.2423089907888505,0.17232757268776727,0.17309836850851668,0.0,426.7983303296497,425.7062138829149,426.6760830682564,425.2996158764408
4.259999999999997,-7.564304751943962,3.761523478337105,25.22159746850098,0.3729885695636055,0.4749189567108649,0.0,-6.691779816690025,3.7787397272176464,4.113307849702615,0.17027313375777128,0.18635379068566962,0.0,449.15479230395067,450.25882390896794,448.5338396300752,448.3949029547572
4.319999999999996,-7.974371853400269,3.9937857286153022,25.465129074238448,0.40049809498097044,0.4865208879946632,0.0,-6.977586484172999,3.964607936195276,4.002025935355927,0.12350219724393029,0.1923585920397832,0.0,459.5081367464026,460.0172281926904,462.1383347210799,458.45775382977916
4.379999999999995,-8.40136270586406,4.237150213219032,25.70097324746223,0.40805928199861885,0.4980753310853565,0.0,-7.256053783925928,4.147328508965312,3.8579860893255673,0.12672502130775545,0.1894268696535851,0.0,452.3092266502359,452.10797243071625,453.6981554704204,453.9706597113071
4.439999999999993,-8.844802141400637,4.491165231828383,25.927206108516987,0.4237014148649889,0.5144846333239155,0.0,-7.526034840436714,4.320014941076658,3.6812177006658566,0.09444248866973445,0.1635946824501793,0.0,445.5316356700714,443.44556440485843,446.11477688296594,443.48219200148947
4.499999999999992,-9.304455850255394,4.755458810177263,26.142273889965985,0.4298764888088842,0.524362805104519,0.0,-7.7963292847984285,4.489477587177931,3.4865868140506775,0.08533847377913985,0.15940336826643117,0.0,442.37222653112485,442.05203661606106,441.9429680105048,441.1987619687708
4.559999999999991,-9.782599894498944,5.031411623935942,26.348809408255114,0.4370292321053224,0.5342954275052278,0.0,-8.14201411987868,4.7083650801521815,3.395769389223794,0.06847486564357218,0.1514456387264047,0.0,485.4324447762253,484.85576346561,485.73974364690355,484.4775937519242
4.6199999999999894,-10.279120252772364,5.3186505645407856,26.545800380092626,0.4420902582345114,0.543826170071954,0.0,-8.409267107252823,4.865862222191085,3.1696347524195203,0.07803291945699452,0.14284716597224711,0.0,438.2006403376726,437.50611575528313,436.75121045498304,437.55201376415863
4.679999999999988,-10.794222794106014,5.616969873156977,26.732635873504577,0.4477262204772279,0.55358602412542,0.0,-8.760990776683112,5.077302312095484,3.0561286163728747,0.08759901719695626,0.1296410533416501,0.0,485.0549461051894,484.07789950178574,484.68857145503654,485.4119437704608
4.739999999999987,-11.328398760625731,5.92637119885627,26.909251947447153,0.4532309038282749,0.5619391358177745,0.0,-9.045365502059886,5.235593402695326,2.829994874768921,0.09199224052656482,0.1368306485667806,0.0,445.4855282518006,446.08920803612716,445.2294751027948,445.59549270427055
4.799999999999986,-11.880735210335066,6.245853611890804,27.07347984724342,0.4587693661280552,0.5747985896487142,0.0,-9.366269314189239,5.412985949715801,2.6424334382227395,0.08886482749897914,0.11197826791296975,0.0,466.01465057860855,464.0816036078925,464.42619803372094,464.18729548608655
4.859999999999984,-12.45236388027678,6.575792928932696,27.22604570531197,0.4661007956570673,0.5821337330421237,0.0,-9.688258122423292,5.584386522961711,2.4415688092177494,0.10320084276471418,0.10209337075406351,0.0,463.53635632248796,462.76849612964526,464.25603483619886,465.3869540576223
4.919999999999983,-13.044912594614567,6.916952339998042,27.368355770836565,0.4723566983100742,0.5885981480351665,0.0,-10.063257119528927,5.786675180700179,2.3000247619155427,0.09898294752461877,0.09440436577030474,0.0,492.35985402937104,491.7979369190493,491.1815214695043,490.87640052313094
4.979999999999982,-13.657966589819257,7.268725106375577,27.499130841596383,0.4821593070247987,0.594970849056887,0.0,-10.372150041811638,5.938629344379949,2.057763619667172,0.07621672722828833,0.10250182132085467,0.0,456.26696676023977,456.9210375289558,457.6338898828279,455.82419710018246
5.0399999999999805,-14.289380737785995,7.6293473931598355,27.614793189283176,0.48788121008927554,0.601487574675553,0.0,-10.675419597233946,6.081428062405228,1.7965463313469394,0.08681916143870132,0.10804174269357575,0.0,451.8727162007945,452.328563599811,452.22336748381696,453.0819412077854
